age,gender,height,weight
16903,1,158,65
20464,2,177,80
20583,2,170,70
20174,1,153,57
19055,2,170,72
22580,1,174,92
17317,2,165,70
17056,1,164,58
19094,2,165,65
18935,2,174,76
23343,1,143,52
23459,2,156,53
18463,2,180,78
21102,2,177,75
19022,1,154,60
21945,1,165,60
22876,1,162,72
22597,2,173,89
16594,2,170,72
19810,1,166,85
18977,1,155,65
19840,1,163,43
18958,1,172,68
18847,2,165,66
14454,2,170,60
19727,1,154,90
17289,2,168,63
21985,1,155,60
21107,1,162,61
22545,1,161,67
19626,1,149,90
18921,1,163,75
17282,1,160,94
19804,1,155,77
21302,1,153,54
16629,2,163,72
19600,1,165,85
19426,1,160,77
19090,1,156,50
23488,1,166,69
20259,2,169,65
19764,1,164,68
19605,1,166,72
19189,1,164,68
20187,2,174,68
16109,1,160,150
15179,2,169,90
19201,1,165,66
14572,2,170,113
21478,1,155,53
15323,1,164,65
20982,1,165,65
20530,1,165,70
15942,2,162,56
23370,1,164,70
15268,1,168,67
20917,1,164,75
21772,1,164,64
22353,2,169,68
20293,1,162,70
19588,2,166,62
14369,2,170,79
19201,2,166,70
23344,2,165,85
16717,2,170,72
22655,2,169,101
21132,1,165,63
15959,2,177,70
17757,1,159,64
20219,1,154,50
22391,1,156,67
21917,2,166,70
20997,2,174,76
21966,1,168,112
22591,1,165,71
18176,1,165,65
21383,1,164,62
21769,1,156,89
20665,1,160,89
20588,2,160,55
16602,1,156,70
21987,1,165,80
19812,1,152,62
18168,1,162,72
21015,2,176,84
18878,2,171,75
21847,2,174,68
19905,1,169,73
17427,2,159,58
19599,1,157,72
20892,1,163,93
14575,1,157,84
21156,2,178,90
23525,1,156,89
19769,2,176,89
15965,2,162,86
19652,1,160,56
17546,1,168,85
14785,1,168,65
20670,1,159,52
19134,2,170,68
21251,1,160,96
20612,2,174,79
16121,1,177,96
21061,1,170,83
20239,1,157,78
23273,1,164,58
19910,2,173,78
20016,2,166,87
21994,1,160,63
18157,1,165,82
16617,2,165,73
19103,1,150,75
14450,1,155,85
18377,1,170,76
19489,2,169,102
15948,2,160,73
23146,1,162,73
15864,1,164,79
21882,1,165,84
22549,1,158,75
19802,1,168,94
22047,2,159,64
19794,2,179,115
19560,1,182,92
16154,2,172,67
21572,2,170,76
23228,1,147,56
15926,1,150,54
21780,1,170,67
14502,1,168,69
21118,1,155,63
22588,1,160,88
14598,2,170,81
21904,1,153,71
21012,1,163,79
19517,1,162,94
18117,1,162,58
19535,1,171,84
18224,1,165,69
18288,1,157,73
19019,1,157,80
21814,1,155,69
20316,1,155,58
18193,2,165,80
15881,1,150,64
22577,1,158,79
21105,1,172,88
23496,1,158,59
17403,1,161,109
14830,2,165,56
23354,2,176,95
20989,2,160,70
23312,1,157,80
20279,1,175,80
16635,1,161,54
23323,2,163,62
22605,1,157,108
21833,1,151,56
20506,1,157,83
18009,1,158,60
21082,2,169,70
16649,1,155,45
14462,1,153,50
22622,1,150,66
20420,1,168,88
20584,1,147,52
16047,1,168,70
16266,1,162,72
16644,2,176,70
20389,2,177,105
21222,1,163,75
18399,1,154,71
15971,2,168,76
18931,2,175,80
21236,2,177,80
20582,2,186,77
21050,1,159,71
19815,1,158,74
19908,1,180,80
22638,2,170,71
20392,2,171,69
19034,1,159,62
23233,2,172,74
20503,2,175,71
22798,1,151,55
22564,1,157,97
20223,1,163,120
21258,1,145,59
20193,1,160,60
22108,2,165,85
21234,1,159,59
16729,1,151,61
18146,1,160,60
20437,1,167,100
21693,1,159,95
19691,1,159,75
14436,1,168,60
16743,2,183,80
17690,2,178,70
21814,1,164,66
20971,1,158,68
19976,2,173,80
15815,1,157,54
21259,1,150,68
15317,2,170,70
23466,1,169,69
16121,1,176,87
20401,1,160,65
20898,2,174,86
19764,2,182,83
22703,1,159,73
20010,1,167,76
16201,1,166,68
19118,2,166,86
14543,2,183,120
15335,1,164,61
21804,1,150,62
21748,1,165,80
14365,2,168,64
23417,1,166,78
23208,1,163,69
19814,2,165,62
16009,1,155,66
22086,1,162,64
22483,2,165,70
16133,2,172,90
23293,1,153,98
19730,1,157,57
20536,1,164,87
20194,1,158,75
19716,2,178,75
19719,2,168,66
17543,1,154,58
22127,1,161,88
18334,1,163,76
18016,1,161,47
21228,2,165,75
21241,1,175,90
21269,2,161,60
21299,2,175,75
18496,1,172,60
19593,1,157,61
18843,1,163,63
21139,2,174,95
22477,1,158,93
17578,2,180,90
22582,2,168,100
19227,1,169,80
20190,1,150,88
14700,1,155,55
16970,1,169,68
20453,1,158,54
18141,1,158,62
20705,2,167,54
22789,1,158,68
20492,2,163,100
18855,2,175,94
20406,1,162,89
16648,1,155,67
21742,2,160,60
20918,1,154,70
15242,1,162,68
17636,2,157,52
22629,1,154,57
19742,1,160,102
23158,1,156,76
19821,1,165,62
17552,1,165,60
23204,2,178,87
21297,1,156,59
21040,1,162,60
20512,1,168,65
20311,2,169,86
23207,2,168,88
21088,1,169,68
18218,2,167,89
20490,2,170,84
20264,1,154,68
19718,1,170,75
21410,1,160,58
16751,1,166,80
21709,2,163,90
22520,2,168,68
21012,1,169,68
17554,1,159,65
19614,2,168,65
19073,2,167,93
17220,2,178,82
18973,1,167,110
17587,1,169,65
20340,1,169,74
18198,1,161,68
20551,2,174,88
19618,1,151,68
20425,1,168,63
19697,1,168,68
16821,1,169,95
16831,2,158,60
22724,1,161,92
19121,1,169,75
23179,1,152,57
21192,1,165,78
20274,2,172,78
23253,1,157,60
18128,2,168,74
19034,1,156,72
22878,1,156,75
15216,1,170,69
17293,1,165,63
23249,2,172,82
22529,2,165,65
19740,1,161,102
20603,2,165,80
19833,2,175,90
22644,1,178,69
15355,1,166,79
18125,2,179,106
18984,1,155,69
17552,1,165,65
21144,1,160,70
18161,1,152,68
17258,2,176,71
15116,1,160,60
17370,2,170,62
14871,2,171,78
21960,2,163,74
19014,1,168,64
21132,1,160,60
17656,1,160,95
21870,2,165,65
19637,2,170,110
19759,1,163,68
19787,1,160,60
18819,2,172,76
15135,1,151,69
19650,1,167,52
14601,1,157,57
15217,1,162,54
21989,1,167,65
21137,2,167,82
15338,1,165,81
20898,1,155,88
21831,1,159,74
17575,1,169,66
21142,1,160,58
16070,1,157,74
15439,2,170,84
19073,1,168,59
22050,1,174,65
21796,2,165,68
19837,2,164,95
20586,1,159,75
15109,1,166,77
20190,2,170,86
19476,2,162,71
16698,1,160,55
14728,1,166,88
21141,2,166,61
16158,2,161,58
17279,1,157,75
21177,2,176,102
21283,1,165,65
17530,1,166,120
22099,1,167,79
17273,1,167,82
21089,2,180,85
15877,1,163,65
19007,2,168,70
20265,1,162,69
19639,1,164,91
23341,1,150,72
23227,1,154,72
19459,2,180,108
15761,2,179,98
19705,1,152,68
19655,1,167,75
15505,1,165,62
23503,1,165,63
14931,1,165,66
19745,2,168,75
14764,1,162,74
17753,2,180,134
18230,1,162,53
14691,1,152,51
22121,1,170,68
14656,1,170,58
17561,1,152,58
21798,2,170,74
18285,1,165,68
22593,2,165,76
19786,1,170,70
19030,1,175,74
21990,2,168,68
18416,2,158,60
22055,2,169,64
19624,2,176,59
14461,1,165,65
23617,2,179,70
15908,2,176,86
18254,2,180,100
23189,1,152,70
14493,1,170,85
19059,1,160,88
20446,1,158,59
19911,1,166,66
22603,1,158,66
17458,1,155,50
21293,1,168,64
15355,1,154,102
21212,1,149,69
21839,1,151,58
18953,1,161,60
15296,1,174,67
23298,2,159,77
20599,2,170,113
15269,2,175,59
20402,2,167,65
18040,1,163,68
20338,1,156,73
21094,1,158,68
19867,2,165,65
14445,1,165,60
16080,2,172,70
21004,2,161,91
15319,1,153,82
14652,2,168,82
20495,1,162,78
15882,2,183,71
19870,1,165,70
19643,1,154,81
18238,1,169,78
19808,1,151,76
16192,2,168,72
21916,2,182,94
17558,1,165,65
21979,2,170,78
18897,1,171,82
22071,1,156,85
19148,1,159,69
21843,1,163,80
18841,2,168,78
21895,2,167,75
18199,1,157,72
18067,1,156,52
17729,2,168,69
18989,1,160,65
21014,1,154,60
21911,1,160,62
21183,2,159,75
15380,1,150,74
18953,1,156,55
20618,2,170,70
21073,1,168,80
20370,1,160,66
21041,1,159,61
23119,1,155,66
17525,2,165,68
22719,2,170,69
21050,1,160,65
22371,1,163,92
22712,2,167,59
20689,1,165,62
20246,1,158,74
19868,2,186,70
23345,1,159,106
16972,1,168,58
14617,1,154,67
18980,1,165,63
21857,1,164,71
18261,1,160,58
14503,2,176,75
16590,1,164,74
19722,2,164,75
22469,1,155,72
20691,1,165,65
21398,1,160,75
21803,1,173,142
15459,1,158,78
18798,1,156,106
19159,2,165,69
19172,1,165,65
18023,1,172,75
21776,1,160,72
15962,2,167,80
16990,2,169,75
20300,1,165,95
20308,1,174,72
23602,2,168,69
19224,1,165,63
19125,1,157,70
23273,1,155,79
18885,2,172,84
22577,1,163,105
23384,1,165,71
18827,1,157,90
14359,2,169,68
23399,2,172,89
18498,1,165,68
21265,2,163,97
16748,2,166,64
18171,2,176,90
21015,1,155,72
14813,2,165,48
15941,1,164,87
18113,2,179,75
21340,1,171,60
19648,1,156,67
20322,1,165,64
18305,1,154,47
21229,2,165,87
21742,1,156,79
19640,1,160,60
20376,1,172,75
14566,2,172,76
16720,2,170,65
21831,1,162,68
20203,2,153,72
21107,1,178,70
19830,1,152,66
21338,2,162,75
19561,1,164,59
19052,1,163,70
18201,1,156,80
18873,1,163,61
21206,1,151,70
20553,1,169,79
20228,2,164,82
22186,1,167,102
18252,1,158,94
21073,1,164,80
21321,1,170,82
22002,2,174,75
21919,1,155,56
19622,1,158,56
19829,2,180,76
18888,1,164,80
15964,2,175,105
18231,1,158,65
20469,2,174,85
16544,2,177,84
18955,1,159,66
21280,1,163,102
20399,1,165,65
19651,1,155,73
18919,2,175,65
20509,1,163,59
22710,2,170,72
18801,1,166,68
21040,1,160,59
20602,2,163,60
19718,1,162,73
23288,2,174,104
23438,2,165,62
18259,1,162,71
22852,2,167,78
19802,1,155,71
23027,1,150,100
21206,1,163,65
20264,2,162,78
19192,2,182,88
23431,1,154,85
19776,1,163,84
23231,1,156,92
15359,1,170,89
21270,2,165,65
21214,1,175,98
21064,1,170,74
18817,2,176,81
23426,2,163,90
21780,1,149,70
21050,1,159,95
17486,1,151,73
19779,1,154,60
18205,1,156,78
20357,1,165,63
21311,1,165,65
19127,1,169,64
19591,2,180,90
19809,1,175,85
22347,1,160,92
18307,1,161,73
14640,1,160,73
22513,1,156,74
21769,1,154,82
22039,1,160,56
22651,2,165,54
20713,2,180,82
20340,1,157,95
15384,2,174,113
17437,1,159,57
21165,2,174,74
17391,2,174,75
21934,2,182,88
22646,1,170,68
16520,1,166,63
18254,1,160,71
22471,1,165,100
16713,1,169,75
16690,1,161,69
21104,1,155,65
21879,2,174,79
16022,2,169,98
16611,2,169,64
19495,2,172,70
19706,2,179,80
19803,1,154,66
16160,2,196,74
15887,1,156,85
19652,1,160,75
15577,1,168,65
17404,2,172,74
20302,1,158,110
23572,1,170,70
21945,2,169,75
19044,1,152,69
17276,2,173,95
19610,2,177,71
19510,1,165,65
23233,1,156,67
21185,2,164,88
20366,1,162,58
18910,1,158,69
17548,2,170,68
23434,1,160,63
19244,1,148,69
21259,1,169,68
17635,1,162,61
15341,1,152,54
18533,1,162,68
22704,2,174,65
23403,1,165,80
17514,2,170,70
20373,1,155,64
21096,2,170,61
16572,1,173,70
22566,2,174,76
19815,1,165,65
20573,2,167,80
15092,2,170,71
15471,1,157,50
21960,2,168,68
22092,2,168,75
20396,1,158,76
23460,1,164,82
18676,1,158,117
19682,1,155,57
19100,1,150,65
22775,1,165,65
14759,1,157,59
21776,2,187,80
20406,1,169,65
19930,1,156,62
22853,2,163,62
21193,1,160,86
20563,1,164,105
20441,2,168,71
18818,1,160,78
23450,2,178,98
21752,2,167,74
19820,1,165,86
19584,1,169,78
20553,2,174,80
19802,1,161,62
19941,1,167,55
20491,1,172,89
22573,1,160,70
15944,1,170,92
21171,1,172,74
22165,1,165,63
20957,1,160,70
21706,1,155,61
16805,2,170,64
16876,1,160,60
21100,2,169,70
15105,2,169,79
20552,1,154,108
20390,1,160,121
14781,1,164,70
17436,2,177,75
14478,2,182,80
15282,2,169,72
22506,2,168,75
15172,1,169,85
23235,2,178,77
22025,1,162,74
18503,1,150,61
20503,1,168,74
16563,1,151,84
15403,1,164,62
23356,2,165,85
20295,1,168,82
18174,1,157,81
15983,1,154,69
19781,1,168,72
19727,1,175,65
23529,2,165,65
20998,1,169,68
23253,2,172,120
14495,1,155,56
17322,2,179,79
19144,2,182,107
19786,1,165,65
21108,2,174,84
18186,2,178,99
22343,1,149,58
20454,1,155,87
18338,1,165,65
20482,1,163,72
15285,1,152,40
16177,1,160,60
19548,1,156,86
21022,1,168,99
23292,1,164,80
15190,2,179,59
16802,1,166,62
22635,2,160,56
15474,2,175,76
21193,2,168,100
23153,1,159,61
18944,1,168,76
17480,1,163,72
14702,1,169,65
22781,1,163,67
15938,1,152,48
22636,1,156,101
14612,1,165,74
19771,1,178,85
17397,1,152,65
17602,1,158,74
23280,1,164,62
15836,1,152,71
23519,2,170,74
19121,2,169,82
19581,1,165,66
23229,1,163,85
19500,2,162,70
18281,2,170,75
22045,1,170,67
22129,1,164,64
22376,2,170,71
14478,1,165,74
22522,1,165,65
19734,2,172,83
18498,2,183,88
21276,1,158,104
17603,1,165,80
17336,1,172,74
22435,1,158,105
15234,1,157,55
21890,1,160,64
20984,2,174,70
20495,1,165,70
18773,1,152,65
14625,1,170,72
22067,1,163,60
22457,2,163,72
15916,1,172,63
19013,2,164,73
20960,2,173,73
20510,2,167,62
22020,1,163,65
22494,2,174,68
18905,1,162,67
19045,2,174,82
20486,1,151,61
17506,2,165,78
22457,1,156,50
20621,1,153,67
20331,2,175,93
21799,1,163,71
17454,2,172,69
19577,1,159,72
21903,1,171,69
17492,2,168,75
21786,2,169,81
18932,1,160,78
19670,1,174,69
19021,1,154,71
18861,1,163,69
14447,1,170,60
21608,1,164,87
21058,1,154,73
22482,2,170,70
22038,1,164,141
16796,2,169,88
23277,1,156,59
20988,1,160,150
18028,1,174,69
21824,1,155,66
15896,1,156,54
19080,1,162,76
22482,1,168,62
20210,2,154,61
22515,1,156,66
21048,1,165,98
19679,1,164,68
16728,1,170,68
21322,2,165,100
18204,1,157,50
16031,2,164,48
19048,1,161,56
19100,1,158,65
20220,1,164,64
19798,1,166,82
22348,1,159,86
17733,1,163,80
14682,1,163,92
16922,1,157,69
18010,1,168,68
20418,2,178,129
21881,1,158,59
20456,1,156,109
15207,1,160,75
17606,2,171,77
18302,1,159,119
22012,1,165,72
16023,2,162,103
22659,2,160,63
18964,1,160,60
20373,2,176,78
19123,1,168,89
14570,1,161,96
21195,2,172,108
18259,1,164,78
17654,1,159,95
16820,1,153,100
18794,1,167,90
20994,2,186,105
19789,1,165,65
19672,2,170,84
23361,1,154,102
16833,1,162,71
21820,1,168,65
16211,2,176,68
22692,2,170,75
20399,1,160,62
23162,2,173,76
22048,1,158,56
15399,1,149,70
15783,1,166,82
18783,1,156,76
16049,1,173,72
19752,1,162,58
21991,1,156,62
20411,1,160,52
23469,2,176,98
15886,1,160,80
15406,1,160,75
21961,1,156,78
19556,2,169,84
21264,2,165,65
22461,2,163,54
23499,1,165,126
22796,2,166,61
21902,1,165,70
18147,2,170,76
14584,1,165,52
22017,1,166,117
22629,2,138,52
22442,1,156,86
21174,2,170,93
20936,1,160,56
21123,1,153,92
18978,1,155,83
21866,1,165,67
22098,1,157,88
21806,1,153,64
18356,2,169,65
20288,2,169,70
21208,1,165,72
15166,1,158,98
15900,1,158,63
23077,1,162,67
15531,2,172,76
20548,1,165,76
18218,2,164,53
22137,2,163,69
18472,2,165,84
17427,1,156,60
19844,1,162,60
19874,2,156,64
23244,1,156,54
14619,2,174,76
23216,2,168,84
20552,2,170,70
19708,1,162,50
18818,1,154,55
19171,2,177,177
15998,1,168,74
21098,1,153,53
15491,2,175,65
20449,2,176,92
19030,1,168,78
14520,1,168,82
15363,1,169,98
17431,1,162,73
23556,1,164,92
14786,2,180,89
20553,1,168,68
22624,2,180,106
14454,1,169,70
20678,1,169,103
20869,1,160,66
14600,1,156,76
23646,2,159,165
14713,1,174,64
21143,2,164,80
23156,1,163,65
18003,1,158,64
17615,2,187,100
20425,2,162,93
22466,2,165,70
23527,2,178,90
19735,2,167,88
23414,1,152,95
20223,1,153,66
20584,1,175,69
23139,2,167,81
14829,1,152,40
19770,1,170,75
15344,1,159,62
17568,2,165,66
21005,2,176,98
19627,1,168,70
20709,1,165,65
17499,2,168,70
21710,1,161,86
21275,1,165,69
21747,2,176,122
19098,2,178,85
23387,2,166,75
18219,1,157,50
23294,2,163,100
17062,2,176,61
18985,1,152,72
23378,1,152,56
20525,2,170,75
15349,1,160,54
19678,1,156,56
19011,1,155,82
22036,1,155,72
18933,1,148,62
19189,1,161,74
18927,1,161,80
21722,1,162,90
21265,1,161,90
21270,1,156,71
17741,2,180,91
20489,2,178,72
18993,1,178,76
23329,1,159,95
20494,2,172,86
23290,1,159,59
16491,1,165,82
20375,1,161,89
21698,1,163,65
15860,2,167,75
14957,2,168,68
22674,1,145,51
18227,1,167,110
21728,1,160,67
14454,1,155,63
16617,2,170,71
20414,1,157,76
23324,1,154,75
14592,1,154,56
22346,2,165,65
19736,2,162,74
19046,1,147,41
23407,2,173,65
18841,2,169,65
19664,1,170,91
21398,2,175,85
21118,2,166,68
15267,1,163,86
16899,2,165,63
21865,1,167,68
16146,1,170,78
20255,2,167,65
18325,1,158,65
16291,1,170,66
14366,1,152,67
16109,2,183,85
22836,2,169,64
21083,1,178,78
18988,1,156,80
19908,2,160,70
20292,2,176,81
18323,2,178,90
17679,2,160,64
16128,1,158,56
21809,1,156,65
18086,1,159,58
20675,1,161,60
19880,2,175,70
16673,1,151,72
22706,1,157,83
22021,2,175,95
14557,1,170,85
21156,2,178,85
21207,1,156,101
18226,1,156,72
14756,1,150,56
23108,2,172,68
16630,1,161,58
20621,1,158,62
19211,1,178,85
19741,1,182,99
21144,1,171,82
18779,1,163,93
18112,1,165,65
20205,2,176,76
22491,2,168,71
23305,1,166,73
14483,1,169,104
19807,1,158,65
16648,1,174,76
16181,1,156,80
21027,2,166,72
23554,1,157,71
16766,1,157,68
22528,1,160,88
22825,1,153,95
19576,1,160,70
19607,1,161,109
17627,1,170,69
19806,1,165,63
16691,2,165,69
21111,1,160,71
19655,1,168,82
15951,2,172,80
14343,2,169,89
21337,1,157,99
19594,2,174,54
21241,2,168,68
19711,1,162,100
23440,2,165,68
18367,1,170,65
21220,2,174,103
20384,1,168,58
20989,1,153,64
16929,1,160,72
17563,1,170,85
18086,2,162,59
18108,1,155,94
21652,1,156,60
14768,1,166,56
19232,2,170,72
21242,2,168,79
21088,1,153,83
19880,1,158,85
18933,2,174,117
19797,1,154,45
14508,1,160,100
19275,1,166,66
20398,1,165,79
15406,1,165,68
21100,1,158,61
23445,1,170,64
21765,2,183,96
21158,1,152,61
15172,1,157,67
22654,1,162,69
17705,1,159,63
17578,2,167,70
15421,2,162,66
16869,1,170,72
20387,1,152,75
21239,2,179,80
20904,2,176,63
21098,1,163,73
16642,2,177,84
16587,1,162,75
18829,1,158,51
22734,1,157,55
20378,2,168,69
15211,2,170,68
23240,1,148,59
19626,2,169,63
18891,1,169,66
19908,1,162,64
18999,1,158,80
21992,2,163,60
19031,2,171,73
17631,1,168,78
19802,1,159,54
23267,1,170,65
16547,2,168,68
19636,1,144,81
18368,1,165,71
19484,1,164,73
20627,1,169,70
14539,1,167,76
16742,1,159,89
19037,1,158,64
19782,1,161,85
20389,2,161,75
20259,2,171,80
14654,2,170,84
17423,2,176,89
22799,1,160,100
16911,2,173,77
17429,2,184,97
20572,1,160,58
14617,2,175,85
19595,1,162,67
21123,1,165,69
20391,2,176,85
15338,1,157,57
20584,1,142,40
20422,2,170,90
18099,1,165,85
21452,2,170,92
20332,1,169,72
20439,1,144,89
21816,1,169,77
22882,1,166,64
14629,1,164,80
21238,1,153,75
15162,2,166,69
19562,1,167,61
14808,1,157,65
20410,1,153,85
22077,1,175,69
18401,1,178,85
19509,1,168,69
18992,2,194,89
18989,2,168,65
18390,1,163,97
21845,1,160,80
20507,1,153,60
21153,1,165,70
20348,1,159,56
23485,1,163,90
19162,1,160,68
23521,1,159,90
23448,1,153,100
22744,2,158,67
18343,1,164,76
21906,2,170,94
14462,2,178,87
21963,2,168,60
18072,1,166,78
19773,1,165,79
23290,1,162,81
22635,1,158,70
20401,1,167,90
14507,1,157,64
22868,1,167,78
20441,2,162,93
21116,1,165,62
20409,1,168,87
16107,2,186,90
19640,2,163,75
19792,2,165,74
21104,1,165,65
21019,1,153,78
15340,2,168,74
18309,2,176,96
16058,1,168,57
19768,1,168,83
14297,2,175,70
18405,1,165,90
20503,1,153,64
23112,1,153,76
19671,1,168,89
20161,2,169,80
19012,1,178,78
18909,1,159,59
15285,1,165,62
17397,2,175,92
19007,2,167,63
19012,2,169,67
18023,1,157,75
21252,2,167,65
22718,1,149,84
21970,1,160,66
14421,1,156,67
16727,1,165,71
21892,1,156,86
17333,2,171,74
20269,1,152,79
21820,1,168,78
19557,2,170,72
19754,1,156,62
21043,2,170,94
22098,2,159,61
18441,1,167,79
16778,1,157,57
17335,2,163,65
18158,1,164,56
19650,1,158,56
21070,1,148,84
20428,2,165,72
19697,2,175,86
22601,1,160,106
21927,2,154,55
18980,1,162,81
18969,2,164,71
21337,2,166,67
22201,1,160,97
16896,1,164,62
20940,2,175,79
21235,2,165,51
20558,1,174,72
21731,2,174,88
20246,1,168,80
21747,1,157,96
22066,1,157,60
16734,1,160,78
20376,1,158,58
14737,1,159,52
20484,2,185,93
22070,2,158,76
16742,1,166,63
19062,2,172,65
20332,1,170,72
20526,1,153,48
20296,1,163,74
18922,1,168,65
21124,1,168,100
19724,1,158,54
21253,1,149,78
14674,1,175,95
19044,1,165,65
21231,1,162,95
21656,1,146,66
21970,2,163,74
20491,2,168,81
20143,1,161,79
14374,2,170,61
18574,1,156,54
21799,2,171,94
20479,1,162,70
17921,1,150,46
20504,1,152,59
21338,1,163,76
16820,2,172,76
22624,2,179,83
20299,1,161,92
19560,1,154,83
18341,1,158,78
20708,1,168,66
16846,1,169,75
15393,2,172,72
23309,2,166,58
22544,1,160,67
